english,spanish,gemma2:9b,endpoint,score
Near infrared & red light therapy LED face mask,Una nueva generación de máscara LED.,Mascarilla facial de terapia con luz infrarroja cercana y roja LED,faq-swiss-202,0.5685
"Ultra-lightweight, wireless, and made with flexi-fit silicone, FAQ™ 202 LED light therapy mask is an entirely new generation of LED mask with red light therapy. Featuring 8 different wavelengths, including near-infrared, this mask boosts collagen and tackles wrinkles, age spots, dullness, uneven tone, and texture. Walk around freely while enjoying the benefits of red light therapy.","Las máscara LED faciales de silicona FAQ™ 200 son ultraligeras, inalámbricas y se adaptan a tu rostro como una segunda piel transparente para cubrirlo de forma uniforme. La terapia LED potencia la producción de colágeno para fortalecer las diferentes capas de la piel, y estimula su proceso de curación natural. Mientras, podrás moverte libremente y seguir con tu día a día.","Ultraligero, inalámbrico y fabricado con silicona flexi-fit, la mascarilla de terapia LED FAQ™ 202 es una generación totalmente nueva de mascarilla LED con terapia de luz roja. Con 8 longitudes de onda diferentes, incluida la infrarroja cercana, esta mascarilla aumenta el colágeno y combate las arrugas, las manchas de la edad, la opacidad, el tono desigual y la textura. Pasea libremente mientras disfrutas de los beneficios de la terapia de luz roja.",faq-swiss-202,0.732
"Ultra-lightweight, transparent and wireless, with an open eye and mouth design, and soft non-slip headband, FAQ™ 202 LED light therapy mask is unobtrusive and extremely comfortable to move around in while continuing with your day. 100% of users agree.","Ultraligera, inalámbrica y transparente, con abertura para los ojos y la boca y una cinta suave y antideslizante, FAQ™ 202 es una máscara discreta que te permite moverte cómodamente mientras continúas tu día. El 100% de los usuarios está de acuerdo.","Ultraligero, transparente y inalámbrico, con un diseño de ojos y boca abiertos y una banda para la cabeza suave antideslizante, la mascarilla de terapia de luz LED FAQ™ 202 es discreta y extremadamente cómoda para moverse mientras sigues con tu día. El 100% de los usuarios están de acuerdo.",faq-swiss-202,0.7959
Get a 5 minute quick-fix or target specific skin concerns with thorough pre-set routines on the FAQ™ Swiss app.,"Disfruta de un tratamiento rápido de 5 minutos, un tratamiento calmante y reparador, o un tratamiento que combate problemas específicos de tu piel con las rutinas prediseñadas de la aplicación FAQ™ Swiss.",Consigue una solución rápida de 5 minutos o dirigete a preocupaciones específicas de la piel con rutinas preestablecidas exhaustivas en la aplicación FAQ™ Suiza.,faq-swiss-202,0.7638
Red light therapy,Tecnología LED antiedad,Terapia de luz roja,faq-swiss-202,0.5315
Get a 5 minute quick-fix or target specific skin concerns with thorough pre-set routines on the FAQTM Swiss app.,"Disfruta de un tratamiento rápido de 5 minutos, un tratamiento calmante y reparador, o un tratamiento que combate problemas específicos de tu piel con las rutinas prediseñadas de la aplicación FAQ™ Swiss.",Obten un rápido arreglo de 5 minutos o dirigete a preocupaciones específicas de la piel con rutinas preestablecidas exhaustivas en la aplicación FAQ™ Suiza.,faq-swiss-202,0.7768
Intended to stimulate the production of collagen & accelerate the repair of damaged skin cells.,"Penetra más profundamente que la luz LED roja para potenciar los beneficios. Mejora la apariencia de las arrugas, las manchas de la edad y la flacidez.",Diseñado para estimular la producción de colágeno y acelerar la reparación de las células cutáneas dañadas.,faq-swiss-202,0.7005
Intended to improve the appearance of wrinkles.,Favorece la producción de colágeno y elastina para combatir los signos de envejecimiento cutáneo. El resultado es una apariencia más joven.,Intencionado para mejorar la apariencia de las arrugas.,faq-swiss-202,0.6215
Intended to improve the appearance of mild to moderate inflammatory acne.,"Elimina el acné, reduce la apariencia de las imperfecciones y previene futuras erupciones cutáneas.",Destinado a mejorar la apariencia del acné inflamatorio leve a moderado.,faq-swiss-202,0.6997
Intended to brighten dull skin & even skin tone.,Ilumina la piel y equilibra su tono.,Proyectado para iluminar la piel opaca y unificar el tono de la piel.,faq-swiss-202,0.7948
Yellow light (580 nm),Luz LED amarilla (570 nm),Luz amarilla (580 nm),faq-swiss-202,0.7077
Intended to improve hyperpigmentation.,Reduce la apariencia de las manchas de la edad y la hiperpigmentación.,Intencionado para mejorar la hiperpigmentación.,faq-swiss-202,0.6554
"* Green, Orange, Purple, Cyan, Yellow light are not intended to have a medical effect.","*Las luces verde, naranja, púrpura, cian y amarilla no están destinadas a tener un efecto médico.","El verde, el naranja, el morado, el cian y el amarillo no están destinados a tener un efecto médico.",faq-swiss-202,0.7617
"An additional 9 LED bulbs in the forehead diamond to fade stubborn frown lines, and extra LED points.","9 LEDs adicionales en el diamante de la frente para atenuar las arrugas rebeldes del ceño, más puntos LED extra.",9 bombillas LED adicionales en el diamante de la frente para desvanecer las líneas de expresión rebeldes y puntos LED adicionales.,faq-swiss-202,0.7712
100% of users report FAQ™ 202 fits their face perfectly.,El 100% de los usuarios declaró que FAQ™ 202 se adaptó perfectamente a su rostro,El 100% de los usuarios informan que el FAQ™ 202 les queda perfectamente en la cara.,faq-swiss-202,0.7867
"Ultra-lightweight, wireless & open eye design with non-slip headband make it easy to move around.","Ultraligera, sin cables, con abertura para los ojos y cinta de cabeza antideslizante para que te puedas mover fácilmente.","Ultraligero, inalámbrico y con diseño de ojo abierto y banda para la cabeza antideslizante, lo que facilita el movimiento.",faq-swiss-202,0.7799
60 mL FAQ™ Silicone Cleaning Spray,Spray limpiador de silicona FAQ™ 60 ml,Espray de Limpieza de Silicona FAQ™ de 60 ml,faq-swiss-202,0.7463
Display case,Estuche,Vitrina,faq-swiss-202,0.626
Accessory pouch,Bolsa de almacenamiento,Bolsillo accesorio,faq-swiss-202,0.5943
"The ultimate best-buy bundle proves that a perfect pair can change a life. An Anti-Aging LED Mask with 8 wavelengths, including NIR, serves all skin needs, tackling everything from fine lines and pigmentation to blemishes and dullness. Combine the lightweight, wire-free LED mask with the FAQ™ Red Light Peptide Serum, an all-in-one antioxidant-rich serum with Peptides, Sea Daffodil, HA, Green Tea & Cica.","La aplicación FAQ™ Swiss incluye tratamientos prediseñados que tratan problemas específicos de la piel. El pack definitivo y más rentable demuestra que una pareja perfecta puede cambiar tu vida. Una máscara LED antiedad con 8 longitudes de onda, incluyendo NIR, que cubre todas las necesidades de la piel, desde líneas finas y pigmentación hasta imperfecciones y falta de luminosidad. Combina esta ligera máscara LED sin cables con el sérum FAQ™ Red Light Peptide, un sérum todo en uno rico en antioxidantes con péptidos, Narciso Marino, ácido hialurónico, té verde y cica.","El paquete definitivo de mejor compra demuestra que un dúo perfecto puede cambiar una vida. Una Máscara LED Antienvejecimiento con 8 longitudes de onda, incluyendo NIR, satisface todas las necesidades de la piel, abordando desde líneas finas y pigmentación hasta imperfecciones y opacidad. Combina la máscara LED ligera y sin cables con el suero FAQ™ Red Light Peptide, un suero todo en uno rico en antioxidantes con péptidos, narciso marino, ácido hialur",faq-swiss-202,0.7752
"Collagen-boosting Peptides, brightening Sea Daffodil, hydrating HA, soothing Green Tea & Cica.","Péptidos que estimulan el colágeno, Narciso Marino que ilumina, ácido hialurónico que hidrata y té verde y cica que calman.","Péptidos que potencian el colágeno, jacintos del mar para un aspecto luminoso, ácido hialurónico hidratante, té verde y cica calmantes.",faq-swiss-202,0.787
Preps and primes to optimize LED performance for best results while supporting the skin barrier.,"Prepara y potencia la piel para optimizar el rendimiento de la LED y conseguir los mejores resultados, además de proteger la barrera cutánea.",Preparación y pre-tratamiento para optimizar el rendimiento de los LEDs para obtener los mejores resultados mientras se apoya la barrera cutánea.,faq-swiss-202,0.7941
"The ultimate best-buy bundle proves that a perfect pair can change a life. An Anti-Aging LED Mask with 8 (NIR + 7) wavelengths and extra LEDs in the forehead diamond, serves all skin needs, tackling everything from fine lines and pigmentation to blemishes and dullness. Combine the lightweight, wire-free LED mask with the FAQ™ Red Light Peptide Serum, an all-in-one antioxidant-rich serum with Peptides, Sea Daffodil, HA, Green Tea & Cica.","El pack definitivo y más rentable demuestra que una pareja perfecta puede cambiar tu vida. Una máscara LED antiedad con 8 longitudes de onda (NIR + 7) y LEDs extra en el diamante de la frente, que cubre todas las necesidades de la piel, tratando desde líneas finas y pigmentación hasta imperfecciones y falta de luminosidad. Combina esta ligera máscara LED sin cables con el sérum FAQ™ Red Light Peptide, un sérum todo en uno rico en antioxidantes con péptidos, Narciso Marino, ácido hialurónico, té verde y cica.","El paquete definitivo de mejor relación calidad-precio demuestra que una pareja perfecta puede cambiar una vida. Una Máscara LED Antienvejecimiento con 8 (NIR + 7) longitudes de onda y LEDs adicionales en el diamante frontal, satisface todas las necesidades de la piel, abordando todo, desde líneas finas y pigmentación hasta imperfecciones y opacidad. Combina la máscara LED ligera y sin cables con el FAQ™ Sérum de péptidos de luz roja, un sérum antioxid",faq-swiss-202,0.776
FAQ™ Red Light Peptide Serum,FAQ™ Red Light Peptide Serum,FAQ™ Sérum de péptidos luz roja,faq-swiss-202,0.5896
Manuka Honey Primer,Manuka Honey Primer,Miel de Manuka Base,faq-swiss-202,0.763
Turn on,Enciende,Encender,faq-swiss-202,0.6513
"Sustainable Premium quality & a product life of years, with no replacement parts required. Ever.",Sostenible Un producto de calidad superior que durará muchos años y no requerirá partes remplazables.,"Calidad sostenible de primera calidad y una vida útil de años, sin necesidad de piezas de repuesto. Nunca.",faq-swiss-202,0.7391
YOU MAY ALSO LIKE,TAMBIÉN TE PUEDE GUSTAR,También te puede interesar,faq-swiss-202,0.4772
The world's 1st full-spectrum red light,La primera luz roja de espectro completo del mundo,El mundo¹er espectro completo de luz roja,faq-swiss-502,0.7664
Built to go deeper. Red light evolved.,Diseñado para llegar más profundo en la piel. Luz roja evolucionada.,Construido para ir más profundo. Luz roja evolucionada.,faq-swiss-502,0.7878
Minimizes wrinkles,Minimiza las arrugas,Minimiza arrugas,faq-swiss-502,0.6399
Reduces redness,Reduce el enrojecimiento,Reduce la rojez.,faq-swiss-502,0.5347
"Engineered to erase blemishes so you don’t have to cover them. Harnessing the power of full-spectrum red light energy, FAQ™ 502 goes beyond superficial treatments by targeting the root causes of skin damage at a cellular level. Whether you need help minimizing the appearance of fine lines & wrinkles, targeting pigmentation irregularities, or reducing texture & redness, this device visibly improves overall skin quality, and restores your complexion to its healthiest. This isn’t just red light therapy. It’s the complete spectrum of skin rejuvenation.","Engineered to erase blemishes so you don’t have to cover them. Harnessing the power of full-spectrum red light energy, FAQ™ 502 goes beyond superficial treatments by targeting the root causes of skin damage at a cellular level. Whether you need help minimizing the appearance of fine lines & wrinkles, targeting pigmentation irregularities, or reducing texture & redness, this device visibly improves overall skin quality, and restores your complexion to its healthiest. This isn’t just red light therapy. It’s the complete spectrum of skin rejuvenation.","Diseñado para borrar imperfecciones para que no tengas que cubrirlas. Aprovechando el poder de la energía de luz roja de espectro completo, FAQ™ 502 va más allá de los tratamientos superficiales al atacar las causas raíz del daño cutáneo a nivel celular. Ya sea que necesites ayuda para minimizar el aspecto de líneas finas y arrugas, tratar irregularidades de pigmentación o reducir la textura y el enrojecimiento, este dispositivo mejora visiblemente la calidad general de la piel y",faq-swiss-502,0.7251
Full-spectrum red light energy: mimics the sun’s natural healing wavelengths - broad & narrow red light (without harmful UV or blue light).,Full-spectrum red light energy: mimics the sun’s natural healing wavelengths - broad & narrow red light (without harmful UV or blue light).,Energía de luz roja de espectro completo: imita los largos naturales de curación del sol - luz roja amplia y estrecha (sin luz ultravioleta o azul nocivas).,faq-swiss-502,0.6666
"Multi-depth skin targeting: Broad-spectrum pulsed light reaches mid-to-deep dermal layers, while narrow LED wavelengths are absorbed at precise depths, to targer skin across all layers.","Multi-depth skin targeting: Broad-spectrum pulsed light reaches mid-to-deep dermal layers, while narrow LED wavelengths are absorbed at precise depths, to targer skin across all layers.","Multi-profundidad de enfoque en la piel: La luz pulsada de amplio espectro alcanza las capas dermales medias a profundas, mientras que los estrechos haces de longitudes de onda LED se absorben a profundidades precisas, para tratar la piel en todas las capas.",faq-swiss-502,0.7154
"Clinically-proven wavelengths: Pulsed light (590 - 1200 nm) promotes overall skin rejuvenation by addressing pigmentation issues (age spots, melasma), redness (rosacea) & minor scarring.","Clinically-proven wavelengths: Pulsed light (590 - 1200 nm) promotes overall skin rejuvenation by addressing pigmentation issues (age spots, melasma), redness (rosacea) & minor scarring.","Ondas de longitud clínica probadas: La luz pulsada (590 - 1200 nm) promueve la rejuvenecimiento general de la piel abordando problemas de pigmentación (manchas solares, melasma), enrojecimiento (rosácea) y cicatrices menores.",faq-swiss-502,0.7726
"Smart Swedish design: Full face & neck treatment takes just 2 mins. 5 customizable intensities, up to 4.4 J/cm², up to 10 flashes per second.","Smart Swedish design: Full face & neck treatment takes just 2 mins. 5 customizable intensities, up to 4.4 J/cm², up to 10 flashes per second.","Diseño sueco inteligente: el tratamiento facial y de cuello completo dura solo 2 minutos. 5 intensidades personalizables, hasta 4,4 J/cm², hasta 10 flashes por segundo.",faq-swiss-502,0.7934
FAQ™ 502 device,FAQ™ 502 device,Preguntas Frecuentes™ dispositivo 502,faq-swiss-502,0.7144
Protective Glasses,Protective Glasses,Gafas de protección,faq-swiss-502,0.7536
Glasses Pouch & Cleaning Cloth,Glasses Pouch & Cleaning Cloth,Bolsillo para gafas y paño de limpieza,faq-swiss-502,0.6799
The power of healing sunlight in a device,"Toda la fuerza del sol para cuidar tu piel, en un solo dispositivo",El poder del sol curativo en un dispositivo,index,0.7716
SKINCARE,COSMÉTICOS,Cuidados de la piel,index,0.4834
SUPERCHARGED™ Serum 2.0,SUPERCHARGED™ Serum 2.0,Suero Súpercargado™ 2.0,index,0.6962
More than skincare. A statement piece.,Esto es más que cuidado de la piel: es un accesorio único.,Más que cuidado de la piel. Una pieza declaración.,index,0.6759
3 steps for a face that can face anything,Reinventa tu rutina en tres pasos profesionales,3 pasos para una cara que puede enfrentarlo todo,index,0.6083
"Your skin wants to breathe. To glow. To be firm. The good news is: getting pro-level results is now easier than ever. You can do it anytime, anywhere. Effortlessly. So forget about spending at least an hour at a beauty salon. Check out these 4 products used for a 6-minute routine recommended by Vogue.","Deja a tu piel respirar, tonifícala de forma natural, y dale luminosidad gracias a las luces LED y al ritual con mascarilla facial. Disfruta de resultados profesionales sin importar donde estés. Es tan sencillo como leer la rutina de 6 minutos recomendada por Vogue.",Tu piel quiere respirar. Brillar. Estar firme. La buena noticia es: conseguir resultados de nivel profesional ahora es más fácil que nunca. Puedes hacerlo en cualquier momento y lugar. Sin esfuerzo. Así que olvídate de pasar al menos una hora en un salón de belleza. Echa un vistazo a estos 4 productos utilizados para una rutina de 6 minutos recomendada por Vogue.,index,0.776
"...when I use the LUNA™ mini 2 and put on my cleanser, before I even take a shower, it just brings the blood supply to my skin, and you know...it just helps everything settle faster in the morning.","...cuando uso LUNA™ mini 2 con mi limpiador facial antes de ducharme estimulo la circulación sanguínea de mi piel, y lo cierto es que me ayuda a comenzar bien el día.","...cuando uso la LUNA™ mini 2 y pongo mi limpiador, antes incluso de ducharme, solo trae el suministro sanguíneo a mi piel, y ya sabes...solo ayuda a que todo se asiente más rápido por la mañana.",index,0.716
"When my eyes get puffy, I pull out my FOREO IRIS™ massager — it mimics the tapping used in traditional Asian skin care. It looks like a vibrator, so I call it my 'eyebrator.'","Cuando siento mis ojos hinchados, uso el masajeador FOREO IRIS™ . Este masajeador imita el masaje de presión tradicional asiático utilizado en el cuidado de la piel. Parece un vibrador, así que lo puedes considerar un 'vibrador para los ojos'.","Cuando mis ojos se me hinchan, saco mi masajeador FOREO IRIS™ — imita los golpecitos utilizados en el cuidado de la piel tradicional asiático. Se parece a un vibrador, así que lo llamo mi ""eyebrator"".",index,0.7644
"It takes 90 seconds and it will immediately make your skin look and feel phenomenal, exactly the same effect as if you've just had a super luxurious facial.","Sólo necesitas 90 segundos para que tu piel luzca y se sienta fenomenal, con exactamente el mismo efecto que una visita a un spa de lujo.","Tarda 90 segundos y de inmediato hará que tu piel se vea y sienta fenomenal, exactamente el mismo efecto que si acabas de tener una facial súper lujosa.",index,0.7717
250+ AWARDS,MÁS DE 250 GALARDONES,250+ PREMIOS,index,0.6946
Fewer wrinkles. In just 1 week.,Reafirma y tonifica. En 1 semana.,Menos arrugas. En tan solo 1 semana.,index,0.7559
That's right. We just hacked aging.,Así es. Hemos descifrado el envejecimiento.,Eso es correcto. Acaba de pirateamos el envejecimiento.,index,0.504
You absolutely must own this,El dispositivo que debes tener,Tienes que tenerlo absolutamente.,index,0.5985
LET’S GET IN TOUCH,CONECTA CON NOSOTROS,¡Pongámonos en contacto!,index,0.5168
Behind our global presence is a simple idea: to help millions of people feel great in their own skin. By getting professional results without leaving home.,"Detrás de cualquier éxito, hay una historia. La nuestra empezó con la idea de mejorar el cuidado personal, y ahora ayudamos a millones de personas a sentirse y verse mejor.",Detrás de nuestra presencia global hay una idea sencilla: ayudar a millones de personas a sentirse bien consigo mismas. Al obtener resultados profesionales sin salir de casa.,index,0.741
Clinical-consumer results,Resultados clínicos,Resultados clínico-consumidor,luna-collection,0.7247
"Are you ready to experience the gentlest and most effective cleanse of your life? LUNA™ 4 removes 99% of dirt, oil and makeup residue while promoting circulation, lymphatic drainage and absorption of active ingredients - all thanks to T-Sonic™ pulsations. Personalize the device to your skin needs, and enjoy video-guided skin firming massages via the app to enjoy a premium skincare experience whenever you want. Because you deserve a routine as unique as your skin.","¿Sabías que tu piel acumula más de 4 kilos de suciedad y células muertas en un año? Limpiar tu rostro con las manos no es muy eficaz. Por eso, hemos creado un dispositivo de limpieza facial 2 en 1 que elimina el 99% de suciedad, grasa y restos de maquillaje, y lo hemos probado clínicamente.","¿Estás listo para experimentar la limpieza más suave y eficaz de tu vida? LUNA™ 4 elimina el 99% de la suciedad, el aceite y los residuos de maquillaje mientras promueve la circulación, el drenaje linfático y la absorción de ingredientes activos, todo gracias a las pulsaciones T-Sonic™. Personaliza el dispositivo según las necesidades de tu piel y disfruta de masajes faciales para reafirmar la piel guiados por video a través de la aplicación para disfrutar de una",luna-collection,0.6936
Travel pouch,Bolsa de transporte,Bolsillo de viaje,luna-collection,0.7126
Boosts circulation - eyes & jaw.,Potencia la microcirculación - ojos y mandíbula.,Aumenta la circulación - ojos y mandíbula.,luna-collection,0.7834
Shiatsu Massage Promotes calm - forehead & temples.,Masaje Shiatsu Favorece la relajación - frente y sien.,Masaje Shiatsu Promueve la calma - frente y templos.,luna-collection,0.6224
Promotes calm - forehead & temples.,Favorece la relajación - frente y sien.,Promueve la calma - frente y templos.,luna-collection,0.458
Restores energy - eyebrows & ears.,Restaura la energía - pestañas y oídos.,Restaura energía - cejas y orejas.,luna-collection,0.7607
Firm,Reafirma,Empresa,luna-collection,0.5935
One-time investment,Una inversión para siempre,Inversión única,luna-collection,0.7581
"Sustainable Premium quality & a product life of years, with no replacement parts required. Ever.",Sostenible Un producto de calidad superior que durará muchos años y no requerirá partes remplazables. Nunca.,"Calidad sostenible de primera calidad y una vida útil del producto de años, sin necesidad de piezas de repuesto. Nunca.",luna-collection,0.7525
"Made of bacteria-resistant silicone, 100% waterproof, easy to clean.","Fabricado con silicona resistente a las bacterias, 100% resistente al agua y fácil de limpiar.","Hecho de silicona resistente a bacterias, al 100% impermeable, fácil de limpiar.",luna-collection,0.7973
PRESS LOVES IT,PRESS LOVES IT,LA PRENSA LO AMA,luna-collection,0.7204
"FOREO Imagination™ has a luxurious, creamy texture, taking away the homemade feel of DIY masks and making them feel as fancy as a clinic treatment for a spa at home vibe.","FOREO Imagination™ tiene una textura cremosa y agradable que mejora la sensación de tu mascarilla facial casera para transformarla en un experiencia similar a la de un tratamiento clínico, desde la comodidad de tu casa.","FOREO Imagination™ tiene una textura lujosa y cremosa, eliminando la sensación casera de las máscaras caseras y haciéndolas sentir tan sofisticadas como un tratamiento en clínica para una experiencia spa en casa.",luna-collection,0.7697
T-SonicTM pulsations,Pulsaciones T-SonicTM Silicona ultra higiénica,Pulsoesiones T-Sonic™,luna-collection,0.7576
LUNA™ 4 hair,LUNA™ 4 hair,LUNA™ 4 pelo,luna-collection,0.6329
Bahrain Delivery estimate: 16/10/25,Baréin Entrega prevista 10/16/25,Estimación de entrega de Bahréin: 16/10/25,luna-collection,0.7593
"Immediate lift, deep cleanse","Reafirmación inmediata, limpieza profunda","Levantamiento inmediato, limpieza profunda",luna-facial-cleansing,0.7621
Lowest price,Lowest price,Precio más bajo,luna-facial-cleansing,0.7762
Best-selling 2-in-1 smart facial cleansing & firming device.,Best-selling 2-in-1 smart facial cleansing & firming device.,"Dispositivo inteligente de limpieza facial y reafirmación 2 en 1, bestseller.",luna-facial-cleansing,0.7583
2-in-1 smart facial cleansing & firming for skin & beard.,2-in-1 smart facial cleansing & firming for skin & beard.,Limpieza facial inteligente 2 en 1 y reafirmante para piel y barba.,luna-facial-cleansing,0.7988
"Near-infrared, red LED cleansing & microcurrent. For aging skin.","Near-infrared, red LED cleansing & microcurrent. For aging skin.","Cleansing con LED infrarrojo cercano y rojo, y microcorrientes. Para piel madura.",luna-facial-cleansing,0.7684
Dual-sided facial cleansing massager.,Dual-sided facial cleansing massager.,Masajeador facial de doble cara para limpieza.,luna-facial-cleansing,0.7326
Travel-friendly facial cleansing & massaging device.,Travel-friendly facial cleansing & massaging device.,Dispositivo de limpieza facial y masaje para viajes.,luna-facial-cleansing,0.7792
Combination skin,Combination skin,Piel mixta,luna-facial-cleansing,0.7306
Soft silicone facial cleansing brush for every skin type.,Soft silicone facial cleansing brush for every skin type.,Cepillo facial de limpieza de silicona suave para todo tipo de piel.,luna-facial-cleansing,0.6669
Sensitive skin,Sensitive skin,Piel sensible,luna-facial-cleansing,0.7007
Thermo-facial cleansing brush that lifts your face with microcurrent.,Thermo-facial cleansing brush that lifts your face with microcurrent.,Cepillo limpiador facial termo-facial que levanta tu rostro con microcorriente.,luna-facial-cleansing,0.7612
Compact dual-sided facial cleansing brush for all skin types.,Compact dual-sided facial cleansing brush for all skin types.,Cepillo facial de limpieza de doble cara compacto para todos los tipos de piel.,luna-facial-cleansing,0.7008
The most gentle cleanse,The most gentle cleanse,La limpieza más suave,luna-facial-cleansing,0.7511
Gently expel and lift away impurities from deep within pores.,Gently expel and lift away impurities from deep within pores.,Expele suavemente y eleva las impurezas desde lo profundo de los poros.,luna-facial-cleansing,0.7895
Tiny but mighty facial cleansing brush for skincare on the go.,Tiny but mighty facial cleansing brush for skincare on the go.,Pequeña pero potente cepillo facial de limpieza para el cuidado de la piel en cualquier lugar.,luna-facial-cleansing,0.6951
Want to be first to hear about new products?,Want to be first to hear about new products?,¿Quieres ser el primero en enterarte de los nuevos productos?,luna-facial-cleansing,0.7871
Cleanse & refresh on-the-go,Piel limpia y fresca estés donde estés,Limpia y refresca en cualquier lugar.,luna-go-collection,0.6028
Your travel-friendly skincare essential.,Cuidado de la piel en el gimnasio o de viaje,Tu esencial de cuidado personal para viajes.,luna-go-collection,0.6174
"LUNA™ 4's little sister - perfect for the times when you really need to cleanse your skin while out and about — after sweating at the gym, sleeping on a flight, or lying on the beach.","Toma el control del estado de tu piel incluso en los días más ajetreados. LUNATM 4 go es el hermano pequeño de LUNATM 4, y ha sido probado clínicamente que elimina el 99% de suciedad, grasa y restos de maquillaje. Es perfecto para esos momentos en los que necesitas limpiar tu piel fuera de casa - después de sudar en el gimnasio, dormir en un vuelo o descansar en la playa.","La pequeña hermana de LUNA™ 4 - perfecta para cuando realmente necesites limpiar tu piel mientras estás fuera — después de sudar en el gimnasio, dormir en un vuelo o tumbarte en la playa.",luna-go-collection,0.6908
Travel-friendly,Ideal para llevar de viaje,Fácil de transportar,luna-go-collection,0.726
Healthy complexion,Piel más sana,Complexion saludable,luna-go-collection,0.663
Firm,Reafirma la piel,Empresa,luna-go-collection,0.4932
SUPERCHARGED™ Barrier Restoring Essence Mist,SUPERCHARGED™ Bruma facial restauradora,Néctar Reparador de Barrera Súper Cargado™,luna-go-collection,0.4023
"90% of users report a closer shave, less razor burn and longer lasting razor blades.",El 90% de los usuarios declaró sentir el afeitado más apurado y menos irritación.,"El 90 % de los usuarios informan un afeitado más cercano, menos irritación por afeitar y cuchillas de afeitar que duran más tiempo.",luna-men-collection,0.7471
100% of users report it's better than cleansing by hand.,El 100% de los usuarios declaró sentir la piel mejor que al limpiarla con las manos,El 100 % de los usuarios informan que es mejor que la limpieza manual.,luna-men-collection,0.7787
"16 intensities, 4 guided massages & 600 uses per USB charge.","16 intensidades, 3 modos de limpieza, 4 masajes guiados y 5 tipos de masaje","16 intensidades, 4 masajes guiados y 600 usos por carga USB.",luna-men-collection,0.7026
LUNA™ 2-in-1 Shaving + Cleansing Foaming Cream 2.0,LUNA™ 2-in-1 Shaving + Cleansing Foaming Cream 2.0,LUNA™ Crema Espuma para Afeitar y Limpieza 2 en 1 2.0,luna-men-collection,0.7732
Clean skin. Fewer breakouts. Instant glow.,"Una piel limpia, sana y radiante. Todos los días.",Piel limpia. Menos brotes. Brillo instantáneo.,luna-mini-collection,0.6378
Glow Boost,Glow Boost,Aumento de brillo,luna-mini-collection,0.6951
Healthy complexion,Una piel sana,Complexion sana,luna-mini-collection,0.5695
Clinically proven,Clinically proven,científicamente comprobado,luna-mini-collection,0.7968
"LUNATM 4 mini uses T-SonicTM pulsations and velvety-soft silicone touchpoints to remove impurities trapped deep within pores. It is clinically proven to remove 99% of dirt, oil and makeup residue, and is 35x more hygienic than brushes with nylon bristles.","LUNATM 4 mini uses T-SonicTM pulsations and velvety-soft silicone touchpoints to remove impurities trapped deep within pores. It is clinically proven to remove 99% of dirt, oil and makeup residue, and is 35x more hygienic than brushes with nylon bristles.","LUNATM 4 mini utiliza pulsaciones T-SonicTM y puntos de contacto de silicona suave como la seda para eliminar las impurezas atrapadas en profundidad dentro de los poros. Está clínicamente comprobado que elimina el 99% de la suciedad, el aceite y los residuos de maquillaje, y es 35 veces más higiénico que los cepillos con cerdas de nylon.",luna-mini-collection,0.7493
Reveal a radiant complexion in just 30 seconds. Quick-press Glow Boost mode gets you flawless skin when there’s no time for a full routine. 100% of users report more radiant skin after use.,Reveal a radiant complexion in just 30 seconds. Quick-press Glow Boost mode gets you flawless skin when there’s no time for a full routine. 100% of users report more radiant skin after use.,Consigue un cutis radiante en tan solo 30 segundos. El modo Quick-press Glow Boost te da una piel perfecta cuando no tienes tiempo para una rutina completa. El 100 % de los usuarios informan de que tienen una piel más radiante después de usarla.,luna-mini-collection,0.7894
Healthy complexion,Healthy complexion,Complexion sana,luna-mini-collection,0.6503
"T-SonicTM pulsations boost microcirculation - delivering nutrients to skin cells and eliminating toxins, while boosting lymphatic drainage. 100% of users report more refreshed skin, with 96% claiming skin looks healthier.","T-SonicTM pulsations boost microcirculation - delivering nutrients to skin cells and eliminating toxins, while boosting lymphatic drainage. 100% of users report more refreshed skin, with 96% claiming skin looks healthier.","Las pulsaciones T-Sonic™ aumentan la microcirculación, llevando nutrientes a las células de la piel y eliminando toxinas, al tiempo que estimulan el drenaje linfático. El 100% de los usuarios reportan una piel más fresca, mientras que el 96% afirma que su piel luce más saludable.",luna-mini-collection,0.7976
Flawless prep,Flawless prep,Preparación impecable,luna-mini-collection,0.7964
"Prep your skin for the most effective skincare routine. LUNATM 4 mini enables the active ingredients in your creams, serums, and masks to penetrate deep into skin, where they work the best. 98% of users report better absorption of skincare products.","Prep your skin for the most effective skincare routine. LUNATM 4 mini enables the active ingredients in your creams, serums, and masks to penetrate deep into skin, where they work the best. 98% of users report better absorption of skincare products.","Prepara tu piel para la rutina de cuidado de la piel más eficaz. LUNATM 4 mini permite que los ingredientes activos de tus cremas, sueros y mascarillas penetren en profundidad en la piel, donde funcionan mejor. El 98% de los usuarios reportan una mejor absorción de productos para el cuidado de la piel.",luna-mini-collection,0.755
Reduce blemishes,Reduce blemishes,Reducir imperfecciones,luna-mini-collection,0.6717
