english,spanish,gemma2:9b,endpoint,score
"Ultra-lightweight, wireless, and made with flexi-fit silicone, FAQ™ 202 LED light therapy mask is an entirely new generation of LED mask with red light therapy. Featuring 8 different wavelengths, including near-infrared, this mask boosts collagen and tackles wrinkles, age spots, dullness, uneven tone, and texture. Walk around freely while enjoying the benefits of red light therapy.","Las máscara LED faciales de silicona FAQ™ 200 son ultraligeras, inalámbricas y se adaptan a tu rostro como una segunda piel transparente para cubrirlo de forma uniforme. La terapia LED potencia la producción de colágeno para fortalecer las diferentes capas de la piel, y estimula su proceso de curación natural. Mientras, podrás moverte libremente y seguir con tu día a día.","Ultraligera, inalámbrica y fabricada con silicona flexi-fit, la mascarilla de terapia de luz LED FAQ™ 202 es una generación completamente nueva de mascarilla LED con terapia de luz roja. Con 8 longitudes de onda diferentes, incluyendo la infrarroja cercana, esta mascarilla aumenta el colágeno y combate las arrugas, las manchas de edad, la opacidad, el tono desigual y la textura. Pasea libremente mientras disfrutas de los beneficios de la terapia de luz roja",faq-swiss-202,0.7301
Get a 5 minute quick-fix or target specific skin concerns with thorough pre-set routines on the FAQ™ Swiss app.,"Disfruta de un tratamiento rápido de 5 minutos, un tratamiento calmante y reparador, o un tratamiento que combate problemas específicos de tu piel con las rutinas prediseñadas de la aplicación FAQ™ Swiss.",Consigue una solución rápida de 5 minutos o dirigete a las preocupaciones específicas de tu piel con rutinas preestablecidas exhaustivas en la aplicación FAQ™ Swiss.,faq-swiss-202,0.7885
Red light therapy,Tecnología LED antiedad,Terapia de luz roja,faq-swiss-202,0.5315
Get a 5 minute quick-fix or target specific skin concerns with thorough pre-set routines on the FAQTM Swiss app.,"Disfruta de un tratamiento rápido de 5 minutos, un tratamiento calmante y reparador, o un tratamiento que combate problemas específicos de tu piel con las rutinas prediseñadas de la aplicación FAQ™ Swiss.",Obten un rápido tratamiento de 5 minutos o dirigete a preocupaciones específicas de la piel con rutinas preestablecidas y exhaustivas en la aplicación FAQTM Suizo.,faq-swiss-202,0.773
Intended to stimulate the production of collagen & accelerate the repair of damaged skin cells.,"Penetra más profundamente que la luz LED roja para potenciar los beneficios. Mejora la apariencia de las arrugas, las manchas de la edad y la flacidez.",Intencionado para estimular la producción de colágeno y acelerar la reparación de las células cutáneas dañadas.,faq-swiss-202,0.6926
Intended to improve the appearance of wrinkles.,Favorece la producción de colágeno y elastina para combatir los signos de envejecimiento cutáneo. El resultado es una apariencia más joven.,Propenso a mejorar la apariencia de las arrugas.,faq-swiss-202,0.596
Intended to improve the appearance of mild to moderate inflammatory acne.,"Elimina el acné, reduce la apariencia de las imperfecciones y previene futuras erupciones cutáneas.",Propenso para mejorar el aspecto del acné inflamatorio leve a moderado.,faq-swiss-202,0.5505
Yellow light (580 nm),Luz LED amarilla (570 nm),Luz amarilla (580 nm),faq-swiss-202,0.7077
Intended to improve hyperpigmentation.,Reduce la apariencia de las manchas de la edad y la hiperpigmentación.,Intencionado para mejorar la hiperpigmentación.,faq-swiss-202,0.6554
"An additional 9 LED bulbs in the forehead diamond to fade stubborn frown lines, and extra LED points.","9 LEDs adicionales en el diamante de la frente para atenuar las arrugas rebeldes del ceño, más puntos LED extra.","9 bombillas LED adicionales en el diamante de la frente para desvanecer las líneas de expresión rebeldes, y puntos LED extra.",faq-swiss-202,0.7837
FAQ™ 202 plus Pre-order,FAQ™ 202 plus Pre-order,FAQ™ 202 más Préstamo,faq-swiss-202,0.7811
"Designed to perfectly fit your face for even light coverage, this ultra-lightweight and wireless face mask uses red light therapy to deliver anti-aging results – all while you walk around and get on with your day. Reduce wrinkles and tackle acne in just 2 weeks.","Diseñada para adaptarse perfectamente a tu rostro y ofrecerte una cobertura de luz uniforme, esta máscara facial inalámbrica y ultraligera usa tecnologías clínicas para aportar resultados clínicos antiedad. Mientras la uses, podrás moverte con total libertad y continuar tu día. Reduce las arrugas y mejora la firmeza y elasticidad de la piel en sólo 2 semanas.","Diseñado para ajustarse perfectamente a tu rostro para una cobertura de luz uniforme, esta mascarilla facial ultra ligera y inalámbrica utiliza terapia con luz roja para proporcionar resultados antienvejecimiento, todo mientras caminas y sigues con tu día. Reducir las arrugas y combatir el acné en solo 2 semanas.",faq-swiss-202,0.7933
"Ultra-lightweight, wireless & open eye design with non-slip headband make it easy to move around.","Ultraligera, sin cables, con abertura para los ojos y cinta de cabeza antideslizante para que te puedas mover fácilmente.","Ultraligero, inalámbrico y de diseño de ojo abierto con banda para la cabeza antideslizante lo hacen fácil de mover.",faq-swiss-202,0.7442
Display case,Estuche,Vitrina,faq-swiss-202,0.626
Accessory pouch,Bolsa de almacenamiento,Bolsillo accesorio,faq-swiss-202,0.5943
"The ultimate best-buy bundle proves that a perfect pair can change a life. An Anti-Aging LED Mask with 8 wavelengths, including NIR, serves all skin needs, tackling everything from fine lines and pigmentation to blemishes and dullness. Combine the lightweight, wire-free LED mask with the FAQ™ Red Light Peptide Serum, an all-in-one antioxidant-rich serum with Peptides, Sea Daffodil, HA, Green Tea & Cica.","La aplicación FAQ™ Swiss incluye tratamientos prediseñados que tratan problemas específicos de la piel. El pack definitivo y más rentable demuestra que una pareja perfecta puede cambiar tu vida. Una máscara LED antiedad con 8 longitudes de onda, incluyendo NIR, que cubre todas las necesidades de la piel, desde líneas finas y pigmentación hasta imperfecciones y falta de luminosidad. Combina esta ligera máscara LED sin cables con el sérum FAQ™ Red Light Peptide, un sérum todo en uno rico en antioxidantes con péptidos, Narciso Marino, ácido hialurónico, té verde y cica.","El paquete definitivo mejor oferta demuestra que un dúo perfecto puede cambiar una vida. Una Máscara Antienvejecimiento LED con 8 longitudes de onda, incluyendo NIR, satisface todas las necesidades de la piel, abordando todo desde líneas finas y pigmentación hasta imperfecciones y opacidad. Combina la máscara LED ligera y sin cables con el FAQ™ Sérum Red Light Peptide, un sérum antioxidante multifunción con péptidos, narciso marino, ácido hialurónico, té",faq-swiss-202,0.7744
"Collagen-boosting Peptides, brightening Sea Daffodil, hydrating HA, soothing Green Tea & Cica.","Péptidos que estimulan el colágeno, Narciso Marino que ilumina, ácido hialurónico que hidrata y té verde y cica que calman.","Péptidos para aumentar la producción de colágeno, jaramago brillante, ácido hialurónico hidratante, té verde y cica calmantes.",faq-swiss-202,0.7078
Preps and primes to optimize LED performance for best results while supporting the skin barrier.,"Prepara y potencia la piel para optimizar el rendimiento de la LED y conseguir los mejores resultados, además de proteger la barrera cutánea.",Preparación y pretratamiento para optimizar el rendimiento del LED para obtener los mejores resultados mientras se apoya la barrera cutánea.,faq-swiss-202,0.7713
"The ultimate best-buy bundle proves that a perfect pair can change a life. An Anti-Aging LED Mask with 8 (NIR + 7) wavelengths and extra LEDs in the forehead diamond, serves all skin needs, tackling everything from fine lines and pigmentation to blemishes and dullness. Combine the lightweight, wire-free LED mask with the FAQ™ Red Light Peptide Serum, an all-in-one antioxidant-rich serum with Peptides, Sea Daffodil, HA, Green Tea & Cica.","El pack definitivo y más rentable demuestra que una pareja perfecta puede cambiar tu vida. Una máscara LED antiedad con 8 longitudes de onda (NIR + 7) y LEDs extra en el diamante de la frente, que cubre todas las necesidades de la piel, tratando desde líneas finas y pigmentación hasta imperfecciones y falta de luminosidad. Combina esta ligera máscara LED sin cables con el sérum FAQ™ Red Light Peptide, un sérum todo en uno rico en antioxidantes con péptidos, Narciso Marino, ácido hialurónico, té verde y cica.","El conjunto definitivo de la mejor compra demuestra que un dúo perfecto puede cambiar una vida. Una Máscara LED Antienvejecimiento con 8 (NIR + 7) longitudes de onda y LEDs adicionales en el diamante frontal, satisface todas las necesidades de la piel, abordando todo, desde líneas finas y pigmentación hasta imperfecciones y opacidad. Combina la máscara LED ligera y sin cables con el FAQ™ Serum de péptidos de luz roja, un sérum antioxidante completo",faq-swiss-202,0.7784
FAQ™ Red Light Peptide Serum,FAQ™ Red Light Peptide Serum,FAQ™ Sérum de Petide Rojo de Luz,faq-swiss-202,0.4683
FAQ™ vs Other LED Masks,FAQ™ vs. Otras Máscaras LED,P.D.F.™. frente a otras mascarillas LED,faq-swiss-202,0.6942
Manuka Honey Primer,Manuka Honey Primer,Primer de Miel Manuka,faq-swiss-202,0.7402
"Start with a clean and dry face & apply FAQTM P1, if desired. Then place your FAQTM 202 Silicone LED Face Mask over your face, and secure in place with the headband.","Limpia y seca tu rostro, y aplica si lo deseas FAQ™ P1. Coloca tu máscara LED facial FAQ™ sobre tu rostro, y asegúrala con la cinta de cabeza.","Comienza con una cara limpia y seca y aplica FAQ™ P1, si lo deseas. Luego coloca tu mascarilla facial de silicona LED FAQ™ 202 sobre tu rostro y fíjala en su lugar con la diadema.",faq-swiss-202,0.7969
"Enjoy your LED facial for up to 15 mins, while you continue with your day - for multitasking at its best. Once finished, press the universal button for 3 seconds to turn off your mask.","Disfruta de un tratamiento LED facial 15 minutos, mientras continúas con tu vida diaria (multitarea en su máxima expresión). Cuando finalice el tratamiento, mantén pulsado el botón central 3 segundos para apagar tu máscara.","Disfruta de tu mascarilla facial LED durante hasta 15 minutos, mientras continúas con tu día - para el multitarea en su máximo esplendor. Una vez finalizado, presiona el botón universal durante 3 segundos para apagar la máscara.",faq-swiss-202,0.7917
YOU MAY ALSO LIKE,TAMBIÉN TE PUEDE GUSTAR,También te puede interesar,faq-swiss-202,0.4772
Built to go deeper. Red light evolved.,Diseñado para llegar más profundo en la piel. Luz roja evolucionada.,Construido para ir más profundo. Luz roja evolucionada.,faq-swiss-502,0.7878
Minimizes wrinkles,Minimiza las arrugas,Minimiza arrugas,faq-swiss-502,0.6399
Reduces redness,Reduce el enrojecimiento,Reduce la rojez,faq-swiss-502,0.4924
"Engineered to erase blemishes so you don’t have to cover them. Harnessing the power of full-spectrum red light energy, FAQ™ 502 goes beyond superficial treatments by targeting the root causes of skin damage at a cellular level. Whether you need help minimizing the appearance of fine lines & wrinkles, targeting pigmentation irregularities, or reducing texture & redness, this device visibly improves overall skin quality, and restores your complexion to its healthiest. This isn’t just red light therapy. It’s the complete spectrum of skin rejuvenation.","Engineered to erase blemishes so you don’t have to cover them. Harnessing the power of full-spectrum red light energy, FAQ™ 502 goes beyond superficial treatments by targeting the root causes of skin damage at a cellular level. Whether you need help minimizing the appearance of fine lines & wrinkles, targeting pigmentation irregularities, or reducing texture & redness, this device visibly improves overall skin quality, and restores your complexion to its healthiest. This isn’t just red light therapy. It’s the complete spectrum of skin rejuvenation.","Diseñado para eliminar imperfecciones para que no tengas que cubrirlas. Aprovechando la potencia de la energía de luz roja de espectro completo, FAQ™ 502 va más allá de los tratamientos superficiales al abordar las causas raíz del daño a la piel a nivel celular. Ya sea que necesites ayuda para minimizar el aspecto de líneas finas y arrugas, tratar las irregularidades de pigmentación o reducir la textura y el enrojecimiento, este dispositivo mejora visiblemente la calidad general de",faq-swiss-502,0.7099
Full-spectrum red light energy: mimics the sun’s natural healing wavelengths - broad & narrow red light (without harmful UV or blue light).,Full-spectrum red light energy: mimics the sun’s natural healing wavelengths - broad & narrow red light (without harmful UV or blue light).,Energía de luz roja de espectro completo: imita las longitudes de onda curativas naturales del sol - luz roja amplia y estrecha (sin luz ultravioleta o azul dañina).,faq-swiss-502,0.7262
"Multi-depth skin targeting: Broad-spectrum pulsed light reaches mid-to-deep dermal layers, while narrow LED wavelengths are absorbed at precise depths, to targer skin across all layers.","Multi-depth skin targeting: Broad-spectrum pulsed light reaches mid-to-deep dermal layers, while narrow LED wavelengths are absorbed at precise depths, to targer skin across all layers.","Obtén un efecto multicapas en la piel: Luz pulsada de amplio espectro alcanza las capas dermales media y profunda, mientras que longitudes de onda LED estrechas se absorben a profundidades precisas para tratar la piel en todas sus capas.",faq-swiss-502,0.7097
"Clinically-proven wavelengths: Pulsed light (590 - 1200 nm) promotes overall skin rejuvenation by addressing pigmentation issues (age spots, melasma), redness (rosacea) & minor scarring.","Clinically-proven wavelengths: Pulsed light (590 - 1200 nm) promotes overall skin rejuvenation by addressing pigmentation issues (age spots, melasma), redness (rosacea) & minor scarring.","Longituds de onda clínicamente probadas: La luz pulsada (590-1200 nm) promueve el rejuvenecimiento general de la piel al abordar los problemas de pigmentación (manchas seniles, melasma), el enrojecimiento (rosácea) y las cicatrices menores.",faq-swiss-502,0.7727
"Smart Swedish design: Full face & neck treatment takes just 2 mins. 5 customizable intensities, up to 4.4 J/cm², up to 10 flashes per second.","Smart Swedish design: Full face & neck treatment takes just 2 mins. 5 customizable intensities, up to 4.4 J/cm², up to 10 flashes per second.","Diseño inteligente sueco: El tratamiento facial y de cuello completo tarda solo 2 minutos. 5 intensidades personalizables, hasta 4,4 J/cm², hasta 10 destellos por segundo.",faq-swiss-502,0.7685
Protective Glasses,Protective Glasses,Gafas protectoras,faq-swiss-502,0.6617
Glasses Pouch & Cleaning Cloth,Glasses Pouch & Cleaning Cloth,Bolsa para gafas y paño de limpieza,faq-swiss-502,0.6612
The power of healing sunlight in a device,"Toda la fuerza del sol para cuidar tu piel, en un solo dispositivo",El poder del sol sanador en un dispositivo,index,0.7312
SKINCARE,COSMÉTICOS,CUIDADO DE LA PIEL,index,0.6431
FAQ™ Scalp Recovery & Thick Hair Probiotic Serum,FAQ™ Sérum probiótico para cabello y cuero cabelludo,FAQ™ Suero de recuperación capilar y de cabello grueso probiótico,index,0.7451
More than skincare. A statement piece.,Esto es más que cuidado de la piel: es un accesorio único.,Más que cuidado de la piel. Una pieza llamativa.,index,0.6638
3 steps for a face that can face anything,Reinventa tu rutina en tres pasos profesionales,3 pasos para una cara que puede afrontar cualquier cosa,index,0.6564
"Your skin wants to breathe. To glow. To be firm. The good news is: getting pro-level results is now easier than ever. You can do it anytime, anywhere. Effortlessly. So forget about spending at least an hour at a beauty salon. Check out these 4 products used for a 6-minute routine recommended by Vogue.","Deja a tu piel respirar, tonifícala de forma natural, y dale luminosidad gracias a las luces LED y al ritual con mascarilla facial. Disfruta de resultados profesionales sin importar donde estés. Es tan sencillo como leer la rutina de 6 minutos recomendada por Vogue.",Tu piel quiere respirar. Brillar. Estar firme. Las buenas noticias son: conseguir resultados de nivel profesional es ahora más fácil que nunca. Puedes hacerlo en cualquier momento y lugar. Sin esfuerzo. Así que olvida pasar al menos una hora en un salón de belleza. Echa un vistazo a estos 4 productos utilizados para una rutina de 6 minutos recomendada por Vogue.,index,0.7741
"...when I use the LUNA™ mini 2 and put on my cleanser, before I even take a shower, it just brings the blood supply to my skin, and you know...it just helps everything settle faster in the morning.","...cuando uso LUNA™ mini 2 con mi limpiador facial antes de ducharme estimulo la circulación sanguínea de mi piel, y lo cierto es que me ayuda a comenzar bien el día.","...cuando uso la LUNA™ mini 2 y pongo mi limpiador, antes incluso de ducharme, simplemente trae el suministro sanguíneo a mi piel, y ya sabes... solo ayuda a que todo se calme más rápido por la mañana.",index,0.7313
"I think probably one of the hugest benefits is that this only takes 90 seconds. Everyone is always in a rush these days, and I think if we could all mask in the morning we would – the UFO™ definitely makes that possible.","Creo que uno de los mayores beneficios es que sólo requiere 90 segundos de uso. Hoy en día todo el mundo tiene prisa, y si pudiéramos disfrutar de una mascarilla todos los días lo haríamos. UFO™ lo hace realmente posible.","Creo que uno de los beneficios más grandes es que esto solo toma 90 segundos. Todo el mundo siempre tiene prisa en estos días, y creo que si pudiéramos todos ponernos mascarilla por la mañana lo haríamos - el UFO™ definitivamente hace eso posible.",index,0.7888
"When my eyes get puffy, I pull out my FOREO IRIS™ massager — it mimics the tapping used in traditional Asian skin care. It looks like a vibrator, so I call it my 'eyebrator.'","Cuando siento mis ojos hinchados, uso el masajeador FOREO IRIS™ . Este masajeador imita el masaje de presión tradicional asiático utilizado en el cuidado de la piel. Parece un vibrador, así que lo puedes considerar un 'vibrador para los ojos'.","Cuando mis ojos se me hinchan, saco mi masajeador FOREO IRIS™ —imita los toques utilizados en el cuidado de la piel tradicional asiático. Se parece a un vibrador, así que lo llamo mi ""eyebrator"".",index,0.7673
"I hate it when they put vaseline on my face for boxing, so afterwards I cleanse with my FOREO and Dr Barbara Sturm cleanser, which gets rid of all the dirt from the fight, too.","Odio ponerme vaselina en mi rostro para boxear, así que al finalizar limpio mi piel con FOREO y el limpiador Dr Barbara Sturm para eliminar toda la suciedad del combate.","Odio cuando me ponen vaselina en la cara para el boxeo, así que después me limpio con mi FOREO y el limpiador de Dr. Barbara Sturm, que se deshace de toda la suciedad de la pelea también.",index,0.7861
250+ AWARDS,MÁS DE 250 GALARDONES,Más de 250 premios,index,0.731
Fewer wrinkles. In just 1 week.,Reafirma y tonifica. En 1 semana.,Menos arrugas. En tan solo 1 semana.,index,0.7559
That's right. We just hacked aging.,Así es. Hemos descifrado el envejecimiento.,Eso es correcto. Acaba de pirateamos el envejecimiento.,index,0.504
You absolutely must own this,El dispositivo que debes tener,Tienes que tenerlo absolutamente.,index,0.5985
LET’S GET IN TOUCH,CONECTA CON NOSOTROS,¡CONTÁCTANOS!,index,0.7786
Behind our global presence is a simple idea: to help millions of people feel great in their own skin. By getting professional results without leaving home.,"Detrás de cualquier éxito, hay una historia. La nuestra empezó con la idea de mejorar el cuidado personal, y ahora ayudamos a millones de personas a sentirse y verse mejor.",Detrás de nuestra presencia global hay una idea sencilla: ayudar a millones de personas a sentirse bien con su propia piel. Al obtener resultados profesionales sin salir de casa.,index,0.6951
Clinical-consumer results,Resultados clínicos,Resultados clínico-consumidor,luna-collection,0.7247
"Are you ready to experience the gentlest and most effective cleanse of your life? LUNA™ 4 removes 99% of dirt, oil and makeup residue while promoting circulation, lymphatic drainage and absorption of active ingredients - all thanks to T-Sonic™ pulsations. Personalize the device to your skin needs, and enjoy video-guided skin firming massages via the app to enjoy a premium skincare experience whenever you want. Because you deserve a routine as unique as your skin.","¿Sabías que tu piel acumula más de 4 kilos de suciedad y células muertas en un año? Limpiar tu rostro con las manos no es muy eficaz. Por eso, hemos creado un dispositivo de limpieza facial 2 en 1 que elimina el 99% de suciedad, grasa y restos de maquillaje, y lo hemos probado clínicamente.","¿Estás listo para experimentar la limpieza más suave y efectiva de tu vida? LUNA™ 4 elimina el 99% de la suciedad, el aceite y los residuos de maquillaje mientras promueve la circulación, el drenaje linfático y la absorción de los ingredientes activos, todo gracias a las pulsaciones T-Sonic™. Personaliza el dispositivo según las necesidades de tu piel y disfruta de masajes faciales para reafirmar la piel guiados por video a través de la aplicación para disfrutar de",luna-collection,0.6843
Boosts circulation - eyes & jaw.,Potencia la microcirculación - ojos y mandíbula.,Aumenta la circulación - ojos y mandíbula.,luna-collection,0.7834
Deep Tissue Massage,Masaje de tejido profundo,Masaje de Tejidos Profundos,luna-collection,0.6688
Shiatsu Massage Promotes calm - forehead & temples.,Masaje Shiatsu Favorece la relajación - frente y sien.,Masaje Shiatsu Promueve la calma - frente y templos.,luna-collection,0.6224
Promotes calm - forehead & temples.,Favorece la relajación - frente y sien.,Promueve la calma - frente y templos.,luna-collection,0.458
Restores energy - eyebrows & ears.,Restaura la energía - pestañas y oídos.,Restaura energía - cejas y oídos.,luna-collection,0.7993
Firm,Reafirma,Empresa,luna-collection,0.5935
One-time investment,Una inversión para siempre,Inversión única,luna-collection,0.7581
PRESS LOVES IT,PRESS LOVES IT,Prensa lo adora.,luna-collection,0.7199
"FOREO Imagination™ has a luxurious, creamy texture, taking away the homemade feel of DIY masks and making them feel as fancy as a clinic treatment for a spa at home vibe.","FOREO Imagination™ tiene una textura cremosa y agradable que mejora la sensación de tu mascarilla facial casera para transformarla en un experiencia similar a la de un tratamiento clínico, desde la comodidad de tu casa.","FOREO Imagination™ tiene una textura lujosa y cremosa, quitando la sensación casera de las mascarillas caseras y haciéndolas sentir tan elegantes como un tratamiento en una clínica para una experiencia de spa en casa.",luna-collection,0.7683
T-SonicTM pulsations,Pulsaciones T-SonicTM Silicona ultra higiénica,Pulsoaciones™ T-Sonic,luna-collection,0.7172
LUNA™ 4 hair,LUNA™ 4 hair,LUNA™ 4 pelo,luna-collection,0.6329
Bahrain Delivery estimate: 16/10/25,Baréin Entrega prevista 10/16/25,Estimación de entrega en Bahrein: 16/10/25,luna-collection,0.7733
Bermuda Delivery estimate: 21/10/25,Bermudas Entrega prevista 10/21/25,Estimación de entrega de las Bermudas: 21/10/25,luna-collection,0.7813
"Immediate lift, deep cleanse","Reafirmación inmediata, limpieza profunda","Levantamiento inmediato, limpieza profunda",luna-facial-cleansing,0.7621
Lowest price,Lowest price,Precio más bajo,luna-facial-cleansing,0.7762
Best-selling 2-in-1 smart facial cleansing & firming device.,Best-selling 2-in-1 smart facial cleansing & firming device.,Dispositivo inteligente de limpieza y reafirmación facial 2 en 1 bestseller.,luna-facial-cleansing,0.7532
2-in-1 smart facial cleansing & firming for skin & beard.,2-in-1 smart facial cleansing & firming for skin & beard.,Limpieza facial inteligente 2 en 1 y reafirmación para la piel y el vello facial.,luna-facial-cleansing,0.7508
"Near-infrared, red LED cleansing & microcurrent. For aging skin.","Near-infrared, red LED cleansing & microcurrent. For aging skin.",Cleansing con LED infrarrojo cercano y rojo y microcorriente. Para piel madura.,luna-facial-cleansing,0.744
Dual-sided facial cleansing massager.,Dual-sided facial cleansing massager.,Masajeador facial de doble cara para limpieza.,luna-facial-cleansing,0.7326
Combination skin,Combination skin,Piel mixta,luna-facial-cleansing,0.7306
Soft silicone facial cleansing brush for every skin type.,Soft silicone facial cleansing brush for every skin type.,Cepillo facial de limpieza suave de silicona para todo tipo de piel.,luna-facial-cleansing,0.6687
Sensitive skin,Sensitive skin,Piel sensible,luna-facial-cleansing,0.7007
Thermo-facial cleansing brush that lifts your face with microcurrent.,Thermo-facial cleansing brush that lifts your face with microcurrent.,Cepillo facial termo limpiador que levanta tu rostro con microcorriente.,luna-facial-cleansing,0.7429
Compact dual-sided facial cleansing brush for all skin types.,Compact dual-sided facial cleansing brush for all skin types.,Cepillo limpiador facial de doble cara y compacto para todo tipo de piel.,luna-facial-cleansing,0.7456
The most gentle cleanse,The most gentle cleanse,La limpieza más suave,luna-facial-cleansing,0.7513
Gently expel and lift away impurities from deep within pores.,Gently expel and lift away impurities from deep within pores.,Expele suavemente e levanta las impurezas del profundo de los poros.,luna-facial-cleansing,0.7964
Tiny but mighty facial cleansing brush for skincare on the go.,Tiny but mighty facial cleansing brush for skincare on the go.,Pequeña pero potente cepillo limpiador facial para el cuidado de la piel en movimiento.,luna-facial-cleansing,0.6452
Want to be first to hear about new products?,Want to be first to hear about new products?,¿Quieres ser el primero en conocer los nuevos productos?,luna-facial-cleansing,0.7935
Cleanse & refresh on-the-go,Piel limpia y fresca estés donde estés,Limpia y refrescate al instante.,luna-go-collection,0.5311
Your travel-friendly skincare essential.,Cuidado de la piel en el gimnasio o de viaje,Tu esencial de cuidado personal para viajes.,luna-go-collection,0.6174
"LUNA™ 4's little sister - perfect for the times when you really need to cleanse your skin while out and about — after sweating at the gym, sleeping on a flight, or lying on the beach.","Toma el control del estado de tu piel incluso en los días más ajetreados. LUNATM 4 go es el hermano pequeño de LUNATM 4, y ha sido probado clínicamente que elimina el 99% de suciedad, grasa y restos de maquillaje. Es perfecto para esos momentos en los que necesitas limpiar tu piel fuera de casa - después de sudar en el gimnasio, dormir en un vuelo o descansar en la playa.","La pequeña hermana de LUNA™ 4 - perfecta para los momentos en que realmente necesitas limpiar tu piel mientras estás fuera — después de sudar en el gimnasio, dormir en un vuelo o tumbarte en la playa.",luna-go-collection,0.6882
"Effortless 1-min facial cleanse? Check. Targeted firming facial massage? Check. Light, compact, and travel-friendly? Check. Fresh, healthy-looking radiance? You know it!","¿Limpieza facial de 1 minuto sin esfuerzo? Sí. ¿Masaje facial reafirmante y preciso? Sí. ¿Ligero, compacto y fácil de transportar? Sí. ¿Piel fresca, sana y luminosa? ¡Por supuesto!","Limpieza facial sin esfuerzo de 1 minuto? Comprovado. Masaje facial reafirmante dirigido? Comprovado. Suave, compacto y fácil de transportar? Comprovado. Radiance fresca y saludable? ¡Tú ya lo sabes!",luna-go-collection,0.763
Healthy complexion,Piel más sana,Complexion sana,luna-go-collection,0.592
Cleanse,Limpia tu piel,Limpieza,luna-go-collection,0.5161
Firm,Reafirma la piel,Empresa,luna-go-collection,0.4932
SUPERCHARGED™ Barrier Restoring Essence Mist,SUPERCHARGED™ Bruma facial restauradora,Bruma Renovadora Concentrada™,luna-go-collection,0.7586
"90% of users report a closer shave, less razor burn and longer lasting razor blades.",El 90% de los usuarios declaró sentir el afeitado más apurado y menos irritación.,"El 90 % de los usuarios informan de una afeitada más cercana, menos irritación y cuchillas de afeitar que duran más tiempo.",luna-men-collection,0.7728
100% of users report it's better than cleansing by hand.,El 100% de los usuarios declaró sentir la piel mejor que al limpiarla con las manos,El 100% de los usuarios lo consideran mejor que la limpieza manual.,luna-men-collection,0.7979
"90% of users report a closer shave, less razor burn & longer lasting razor blades.","El 90% de los usuarios declaró sentir el afeitado más apurado, menos irritación y una mayor duración de las cuchillas","El 90% de los usuarios informan un afeitado más cercano, menos irritación por afeitar y cuchillas de afeitar que duran más.",luna-men-collection,0.7961
"16 intensities, 4 guided massages & 600 uses per USB charge.","16 intensidades, 3 modos de limpieza, 4 masajes guiados y 5 tipos de masaje","16 intensidades, 4 masajes guiados y 600 usos por carga de USB.",luna-men-collection,0.7283
Clean skin. Fewer breakouts. Instant glow.,"Una piel limpia, sana y radiante. Todos los días.",Piel limpia. Menos brotes. Brillo instantáneo.,luna-mini-collection,0.6377
Healthy complexion,Una piel sana,Complexion saludable,luna-mini-collection,0.6103
"LUNATM 4 mini uses T-SonicTM pulsations and velvety-soft silicone touchpoints to remove impurities trapped deep within pores. It is clinically proven to remove 99% of dirt, oil and makeup residue, and is 35x more hygienic than brushes with nylon bristles.","LUNATM 4 mini uses T-SonicTM pulsations and velvety-soft silicone touchpoints to remove impurities trapped deep within pores. It is clinically proven to remove 99% of dirt, oil and makeup residue, and is 35x more hygienic than brushes with nylon bristles.","LUNATM 4 mini utiliza pulsaciones T-SonicTM y puntas de silicona suaves como la seda para eliminar las impurezas atrapadas profundamente dentro de los poros. Está clínicamente probado para eliminar el 99% de la suciedad, el aceite y los residuos de maquillaje, y es 35 veces más higiénico que los cepillos con cerdas de nylon.",luna-mini-collection,0.7635
Reveal a radiant complexion in just 30 seconds. Quick-press Glow Boost mode gets you flawless skin when there’s no time for a full routine. 100% of users report more radiant skin after use.,Reveal a radiant complexion in just 30 seconds. Quick-press Glow Boost mode gets you flawless skin when there’s no time for a full routine. 100% of users report more radiant skin after use.,Muestra un cutis radiante en tan solo 30 segundos. El modo de impulso luminoso con pulsaciones rápidas te da una piel impecable cuando no tienes tiempo para una rutina completa. El 100 % de los usuarios reportan que su piel luce más radiante después de su uso.,luna-mini-collection,0.7484
Healthy complexion,Healthy complexion,Complexion sana,luna-mini-collection,0.6503
"T-SonicTM pulsations boost microcirculation - delivering nutrients to skin cells and eliminating toxins, while boosting lymphatic drainage. 100% of users report more refreshed skin, with 96% claiming skin looks healthier.","T-SonicTM pulsations boost microcirculation - delivering nutrients to skin cells and eliminating toxins, while boosting lymphatic drainage. 100% of users report more refreshed skin, with 96% claiming skin looks healthier.","Las pulsaciones T-Sonic™ estimulan la microcirculación, llevando nutrientes a las células de la piel y eliminando toxinas, mientras que se potencia el drenaje linfático. El 100 % de los usuarios reportan una piel más renovada, con un 96 % afirmando que su piel luce más saludable.",luna-mini-collection,0.7954
Flawless prep,Flawless prep,Preparación impecable,luna-mini-collection,0.7964
